Date,Subs,Name
2015-07-21,160731,Sam and Nia
2015-07-22,79328,Sam and Nia
2015-07-23,80040,Sam and Nia
2015-07-24,80902,Sam and Nia
2015-07-25,84380,Sam and Nia
2015-07-26,75346,Sam and Nia
2015-07-27,0,Sam and Nia
2015-07-28,0,Sam and Nia
2015-07-29,177695,Sam and Nia
2015-07-30,0,Sam and Nia
2015-07-31,273872,Sam and Nia
2015-08-01,89690,Sam and Nia
2015-08-02,84002,Sam and Nia
2015-08-03,0,Sam and Nia
2015-08-04,0,Sam and Nia
2015-08-05,277693,Sam and Nia
2015-08-06,373097,Sam and Nia
2015-08-07,4069827,Sam and Nia
2015-08-08,4585573,Sam and Nia
2015-08-09,2528917,Sam and Nia
2015-08-10,2150815,Sam and Nia
2015-08-11,4881685,Sam and Nia
2015-08-12,1788029,Sam and Nia
2015-08-13,935720,Sam and Nia
2015-08-14,924915,Sam and Nia
2015-08-15,739989,Sam and Nia
2015-08-16,578199,Sam and Nia
2015-08-17,0,Sam and Nia
2015-08-18,1188331,Sam and Nia
2015-08-19,568592,Sam and Nia
2015-08-20,471214,Sam and Nia
2015-08-21,376080,Sam and Nia
2015-08-22,688113,Sam and Nia
2015-08-23,936786,Sam and Nia
2015-08-24,0,Sam and Nia
2015-08-25,1181893,Sam and Nia
2015-08-26,594057,Sam and Nia
2015-08-27,552677,Sam and Nia
2015-08-28,360713,Sam and Nia
2015-08-29,270128,Sam and Nia
2015-08-30,264658,Sam and Nia
2015-08-31,233493,Sam and Nia
2015-09-01,165434,Sam and Nia
2015-09-02,211307,Sam and Nia
2015-09-03,193048,Sam and Nia
2015-09-04,185801,Sam and Nia
2015-09-05,183338,Sam and Nia
2015-09-06,198892,Sam and Nia
2015-09-07,0,Sam and Nia
2015-09-08,387254,Sam and Nia
2015-09-09,152815,Sam and Nia
2015-09-10,143310,Sam and Nia
2015-09-11,142339,Sam and Nia
2015-09-12,146600,Sam and Nia
2015-09-13,220009,Sam and Nia
2015-09-14,183316,Sam and Nia
2015-09-15,131062,Sam and Nia
2015-09-16,127884,Sam and Nia
2015-09-17,116506,Sam and Nia
2015-09-18,112328,Sam and Nia
2015-09-19,127878,Sam and Nia
2015-09-20,142344,Sam and Nia
2015-09-21,288471,Sam and Nia
2015-12-09,767958,DramaAlert
2015-12-10,677001,DramaAlert
2015-12-11,385065,DramaAlert
2015-12-12,474056,DramaAlert
2015-12-13,485719,DramaAlert
2015-12-14,0,DramaAlert
2015-12-15,367260,DramaAlert
2015-12-16,830302,DramaAlert
2015-12-17,592686,DramaAlert
2015-12-18,637822,DramaAlert
2015-12-19,339154,DramaAlert
2015-12-20,560180,DramaAlert
2015-12-21,0,DramaAlert
2015-12-22,1286017,DramaAlert
2015-12-23,483198,DramaAlert
2015-12-24,701787,DramaAlert
2015-12-25,768311,DramaAlert
2015-12-26,382910,DramaAlert
2015-12-27,635621,DramaAlert
2015-12-28,0,DramaAlert
2015-12-29,980155,DramaAlert
2015-12-30,694849,DramaAlert
2015-12-31,784236,DramaAlert
2016-01-01,695244,DramaAlert
2016-01-02,831650,DramaAlert
2016-01-03,795877,DramaAlert
2016-01-04,765615,DramaAlert
2016-01-05,742178,DramaAlert
2016-01-06,663620,DramaAlert
2016-01-07,605403,DramaAlert
2016-01-08,500104,DramaAlert
2016-01-09,266840,DramaAlert
2016-01-10,990602,DramaAlert
2016-01-11,0,DramaAlert
2016-01-12,1627589,DramaAlert
2016-01-13,835046,DramaAlert
2016-01-14,909124,DramaAlert
2016-01-15,873872,DramaAlert
2016-01-16,836956,DramaAlert
2016-01-17,0,DramaAlert
2016-01-18,2113743,DramaAlert
2016-01-19,958529,DramaAlert
2016-01-20,777321,DramaAlert
2016-01-21,659845,DramaAlert
2016-01-22,692702,DramaAlert
2016-01-23,662042,DramaAlert
2016-01-24,522221,DramaAlert
2016-01-25,-4027,DramaAlert
2016-01-26,606921,DramaAlert
2016-01-27,422148,DramaAlert
2016-01-28,375200,DramaAlert
2016-01-29,272552,DramaAlert
2016-01-30,422361,DramaAlert
2016-01-31,682487,DramaAlert
2016-02-01,0,DramaAlert
2016-02-02,489303,DramaAlert
2016-02-03,755290,DramaAlert
2016-02-04,500253,DramaAlert
2016-02-05,486448,DramaAlert
2016-02-06,601680,DramaAlert
2016-02-07,658848,DramaAlert
2016-02-08,0,DramaAlert
2016-02-09,1331137,DramaAlert
2015-12-31,4259824,The Fine Bros
2016-01-01,4444981,The Fine Bros
2016-01-02,5286914,The Fine Bros
2016-01-03,5118404,The Fine Bros
2016-01-04,5049503,The Fine Bros
2016-01-05,4307410,The Fine Bros
2016-01-06,3766777,The Fine Bros
2016-01-07,3319076,The Fine Bros
2016-01-08,3933458,The Fine Bros
2016-01-09,3787808,The Fine Bros
2016-01-10,4086796,The Fine Bros
2016-01-11,0,The Fine Bros
2016-01-12,8496929,The Fine Bros
2016-01-13,3047501,The Fine Bros
2016-01-14,2829756,The Fine Bros
2016-01-15,4045714,The Fine Bros
2016-01-16,3893388,The Fine Bros
2016-01-17,4215577,The Fine Bros
2016-01-18,5060435,The Fine Bros
2016-01-19,4358988,The Fine Bros
2016-01-20,3271340,The Fine Bros
2016-01-21,3029185,The Fine Bros
2016-01-22,3579910,The Fine Bros
2016-01-23,3592367,The Fine Bros
2016-01-24,4125370,The Fine Bros
2016-01-25,-15488,The Fine Bros
2016-01-26,8762356,The Fine Bros
2016-01-27,3653175,The Fine Bros
2016-01-28,3360554,The Fine Bros
2016-01-29,3909758,The Fine Bros
2016-01-30,3694662,The Fine Bros
2016-01-31,4128883,The Fine Bros
2016-02-01,0,The Fine Bros
2016-02-02,8598338,The Fine Bros
2016-02-03,-10924526,The Fine Bros
2016-02-04,3351795,The Fine Bros
2016-02-05,3836396,The Fine Bros
2016-02-06,3510199,The Fine Bros
2016-02-07,0,The Fine Bros
2016-02-08,3587423,The Fine Bros
2016-02-09,6556870,The Fine Bros
2016-02-10,2509316,The Fine Bros
2016-02-11,1077311,The Fine Bros
2016-02-12,4141119,The Fine Bros
2016-02-13,2973360,The Fine Bros
2016-02-14,2976353,The Fine Bros
2016-02-15,0,The Fine Bros
2016-02-16,7160533,The Fine Bros
2016-02-17,2623484,The Fine Bros
2016-02-18,2340174,The Fine Bros
2016-02-19,2757892,The Fine Bros
2016-02-20,2575361,The Fine Bros
2016-02-21,2660936,The Fine Bros
2016-02-22,0,The Fine Bros
2016-02-23,6337189,The Fine Bros
2016-02-24,2612547,The Fine Bros
2016-02-25,2111419,The Fine Bros
2016-02-26,2736364,The Fine Bros
2016-02-27,2602824,The Fine Bros
2016-02-28,2940287,The Fine Bros
2016-02-29,0,The Fine Bros
2016-01-24,285221,Sam Pepper
2016-01-25,-1036,Sam Pepper
2016-01-26,388605,Sam Pepper
2016-01-27,141062,Sam Pepper
2016-01-28,131295,Sam Pepper
2016-01-29,143847,Sam Pepper
2016-01-30,124174,Sam Pepper
2016-01-31,235689,Sam Pepper
2016-02-01,0,Sam Pepper
2016-02-02,358595,Sam Pepper
2016-02-03,122533,Sam Pepper
2016-02-04,159890,Sam Pepper
2016-02-05,109895,Sam Pepper
2016-02-06,150925,Sam Pepper
2016-02-07,170251,Sam Pepper
2016-02-08,0,Sam Pepper
2016-02-09,331260,Sam Pepper
2016-02-10,1989780,Sam Pepper
2016-02-11,-1766970,Sam Pepper
2016-02-12,127521,Sam Pepper
2016-02-13,103406,Sam Pepper
2016-02-14,176493,Sam Pepper
2016-02-15,0,Sam Pepper
2016-02-16,279110,Sam Pepper
2016-02-17,103150,Sam Pepper
2016-02-18,147186,Sam Pepper
2016-02-19,112710,Sam Pepper
2016-02-20,93487,Sam Pepper
2016-02-21,98994,Sam Pepper
2016-02-22,0,Sam Pepper
2016-02-23,0,Sam Pepper
2016-02-24,-203436241,Sam Pepper
2016-02-25,309825,Sam Pepper
2016-02-26,669652,Sam Pepper
2016-02-27,432166,Sam Pepper
2016-02-28,486606,Sam Pepper
2016-02-29,0,Sam Pepper
2016-03-01,742364,Sam Pepper
2016-03-02,218658,Sam Pepper
2016-03-03,152975,Sam Pepper
2016-03-04,159776,Sam Pepper
2016-03-05,154619,Sam Pepper
2016-03-06,129035,Sam Pepper
2016-03-07,0,Sam Pepper
2016-03-08,320869,Sam Pepper
2016-03-09,94033,Sam Pepper
2016-03-10,79406,Sam Pepper
2016-03-11,97942,Sam Pepper
2016-03-12,86260,Sam Pepper
2016-03-13,71420,Sam Pepper
2016-03-14,0,Sam Pepper
2016-03-15,139624,Sam Pepper
2016-03-16,38506,Sam Pepper
2016-03-17,34730,Sam Pepper
2016-03-18,33324,Sam Pepper
2016-03-19,28789,Sam Pepper
2016-03-20,32191,Sam Pepper
2016-03-21,38305,Sam Pepper
2016-03-22,37263,Sam Pepper
2016-03-23,31713,Sam Pepper
2016-03-24,27569,Sam Pepper
2016-02-21,1810584,LeafyIsHere
2016-02-22,0,LeafyIsHere
2016-02-23,4524061,LeafyIsHere
2016-02-24,1755466,LeafyIsHere
2016-02-25,1517800,LeafyIsHere
2016-02-26,1841379,LeafyIsHere
2016-02-27,1506224,LeafyIsHere
2016-02-28,1869494,LeafyIsHere
2016-02-29,0,LeafyIsHere
2016-03-01,3488656,LeafyIsHere
2016-03-02,1479222,LeafyIsHere
2016-03-03,1499190,LeafyIsHere
2016-03-04,1537882,LeafyIsHere
2016-03-05,1640796,LeafyIsHere
2016-03-06,1945794,LeafyIsHere
2016-03-07,0,LeafyIsHere
2016-03-08,4303922,LeafyIsHere
2016-03-09,1978027,LeafyIsHere
2016-03-10,2450947,LeafyIsHere
2016-03-11,2728783,LeafyIsHere
2016-03-12,2258161,LeafyIsHere
2016-03-13,2736494,LeafyIsHere
2016-03-14,0,LeafyIsHere
2016-03-15,5826862,LeafyIsHere
2016-03-16,0,LeafyIsHere
2016-03-17,3688558,LeafyIsHere
2016-03-18,2778912,LeafyIsHere
2016-03-19,2218419,LeafyIsHere
2016-03-20,3086981,LeafyIsHere
2016-03-21,2858489,LeafyIsHere
2016-03-22,3923066,LeafyIsHere
2016-03-23,2597577,LeafyIsHere
2016-03-24,0,LeafyIsHere
2016-03-25,6200291,LeafyIsHere
2016-03-26,1688364,LeafyIsHere
2016-03-27,0,LeafyIsHere
2016-03-28,1386278,LeafyIsHere
2016-03-29,1931898,LeafyIsHere
2016-03-30,4050419,LeafyIsHere
2016-03-31,1972942,LeafyIsHere
2016-04-01,2408279,LeafyIsHere
2016-04-02,2491447,LeafyIsHere
2016-04-03,0,LeafyIsHere
2016-04-04,7732799,LeafyIsHere
2016-04-05,1620801,LeafyIsHere
2016-04-06,3534814,LeafyIsHere
2016-04-07,4806695,LeafyIsHere
2016-04-08,4084411,LeafyIsHere
2016-04-09,3538270,LeafyIsHere
2016-04-10,5978624,LeafyIsHere
2016-04-11,0,LeafyIsHere
2016-04-12,7907274,LeafyIsHere
2016-04-13,3091172,LeafyIsHere
2016-04-14,2823887,LeafyIsHere
2016-04-15,3058804,LeafyIsHere
2016-04-16,2803842,LeafyIsHere
2016-04-17,3165752,LeafyIsHere
2016-04-18,2830721,LeafyIsHere
2016-04-19,3278447,LeafyIsHere
2016-04-20,2996552,LeafyIsHere
2016-04-21,-1421416,LeafyIsHere
2016-03-11,180650,TobyTurner
2016-03-12,220486,TobyTurner
2016-03-13,266801,TobyTurner
2016-03-14,0,TobyTurner
2016-03-15,421735,TobyTurner
2016-03-16,0,TobyTurner
2016-03-17,369526,TobyTurner
2016-03-18,195339,TobyTurner
2016-03-19,379395,TobyTurner
2016-03-20,342355,TobyTurner
2016-03-21,281051,TobyTurner
2016-03-22,246214,TobyTurner
2016-03-23,436033,TobyTurner
2016-03-24,433645,TobyTurner
2016-03-25,380802,TobyTurner
2016-03-26,0,TobyTurner
2016-03-27,687565,TobyTurner
2016-03-28,0,TobyTurner
2016-03-29,240176,TobyTurner
2016-03-30,438166,TobyTurner
2016-03-31,213276,TobyTurner
2016-04-01,203106,TobyTurner
2016-04-02,223502,TobyTurner
2016-04-03,246926,TobyTurner
2016-04-04,223405,TobyTurner
2016-04-05,180657,TobyTurner
2016-04-06,181443,TobyTurner
2016-04-07,181400,TobyTurner
2016-04-08,184435,TobyTurner
2016-04-09,267635,TobyTurner
2016-04-10,419839,TobyTurner
2016-04-11,0,TobyTurner
2016-04-12,698901,TobyTurner
2016-04-13,-1548655,TobyTurner
2016-04-14,289002,TobyTurner
2016-04-15,276656,TobyTurner
2016-04-16,280169,TobyTurner
2016-04-17,315787,TobyTurner
2016-04-18,286048,TobyTurner
2016-04-19,210823,TobyTurner
2016-04-20,204408,TobyTurner
2016-04-21,197250,TobyTurner
2016-04-22,190975,TobyTurner
2016-04-23,216378,TobyTurner
2016-04-24,255912,TobyTurner
2016-04-25,0,TobyTurner
2016-04-26,383122,TobyTurner
2016-04-27,157809,TobyTurner
2016-04-28,154742,TobyTurner
2016-04-29,159274,TobyTurner
2016-04-30,196783,TobyTurner
2016-05-01,231573,TobyTurner
2016-05-02,236455,TobyTurner
2016-05-03,163126,TobyTurner
2016-05-04,162659,TobyTurner
2016-05-05,167430,TobyTurner
2016-05-06,161886,TobyTurner
2016-05-07,182901,TobyTurner
2016-05-08,219778,TobyTurner
2016-05-09,185640,TobyTurner
2016-05-10,140877,TobyTurner
2016-05-11,142529,TobyTurner
2016-06-06,199863,TmarTn
2016-06-07,496540,TmarTn
2016-06-08,578198,TmarTn
2016-06-09,817983,TmarTn
2016-06-10,454326,TmarTn
2016-06-11,576699,TmarTn
2016-06-12,452237,TmarTn
2016-06-13,546368,TmarTn
2016-06-14,1265145,TmarTn
2016-06-15,0,TmarTn
2016-06-16,2380640,TmarTn
2016-06-17,631866,TmarTn
2016-06-18,0,TmarTn
2016-06-19,927916,TmarTn
2016-06-20,425025,TmarTn
2016-06-21,488085,TmarTn
2016-06-22,443274,TmarTn
2016-06-23,389686,TmarTn
2016-06-24,344444,TmarTn
2016-06-25,337372,TmarTn
2016-06-26,307096,TmarTn
2016-06-27,363344,TmarTn
2016-06-28,440152,TmarTn
2016-06-29,512526,TmarTn
2016-06-30,329076,TmarTn
2016-07-01,525567,TmarTn
2016-07-02,245627,TmarTn
2016-07-03,380522,TmarTn
2016-07-04,29093,TmarTn
2016-07-05,442013,TmarTn
2016-07-06,477601,TmarTn
2016-07-07,400943,TmarTn
2016-07-08,329258,TmarTn
2016-07-09,276724,TmarTn
2016-07-10,215990,TmarTn
2016-07-11,0,TmarTn
2016-07-12,961295,TmarTn
2016-07-13,310829,TmarTn
2016-07-14,339007,TmarTn
2016-07-15,332372,TmarTn
2016-07-16,204131,TmarTn
2016-07-17,314601,TmarTn
2016-07-18,0,TmarTn
2016-07-19,474353,TmarTn
2016-07-20,154908,TmarTn
2016-07-21,351704,TmarTn
2016-07-22,406193,TmarTn
2016-07-23,365095,TmarTn
2016-07-24,189363,TmarTn
2016-07-25,0,TmarTn
2016-07-26,341463,TmarTn
2016-07-27,244207,TmarTn
2016-07-28,341440,TmarTn
2016-07-29,939429,TmarTn
2016-07-30,491107,TmarTn
2016-07-31,621933,TmarTn
2016-08-01,0,TmarTn
2016-08-02,530037,TmarTn
2016-08-03,299418,TmarTn
2016-08-04,370155,TmarTn
2016-08-05,322243,TmarTn
2016-08-06,177696,TmarTn
2016-06-16,2427626,RiceLive
2016-06-17,0,RiceLive
2016-06-18,0,RiceLive
2016-06-19,0,RiceLive
2016-06-20,5667258,RiceLive
2016-06-21,1113097,RiceLive
2016-06-22,1106211,RiceLive
2016-06-23,2151015,RiceLive
2016-06-24,1772902,RiceLive
2016-06-25,1241178,RiceLive
2016-06-26,1014032,RiceLive
2016-06-27,421529,RiceLive
2016-06-28,998576,RiceLive
2016-06-29,2475966,RiceLive
2016-06-30,2023579,RiceLive
2016-07-01,2081829,RiceLive
2016-07-02,1060822,RiceLive
2016-07-03,950538,RiceLive
2016-07-04,857728,RiceLive
2016-07-05,2698243,RiceLive
2016-07-06,2601436,RiceLive
2016-07-07,2333682,RiceLive
2016-07-08,1847929,RiceLive
2016-07-09,3561843,RiceLive
2016-07-10,2819877,RiceLive
2016-07-11,0,RiceLive
2016-07-12,4438240,RiceLive
2016-07-13,3225695,RiceLive
2016-07-14,2644257,RiceLive
2016-07-15,2002267,RiceLive
2016-07-16,1526078,RiceLive
2016-07-17,1385526,RiceLive
2016-07-18,0,RiceLive
2016-07-19,5531389,RiceLive
2016-07-20,1670687,RiceLive
2016-07-21,1341529,RiceLive
2016-07-22,3558029,RiceLive
2016-07-23,2527460,RiceLive
2016-07-24,1818647,RiceLive
2016-07-25,0,RiceLive
2016-07-26,4290001,RiceLive
2016-07-27,1811482,RiceLive
2016-07-28,1435629,RiceLive
2016-07-29,3538213,RiceLive
2016-07-30,2182510,RiceLive
2016-07-31,1563647,RiceLive
2016-08-01,0,RiceLive
2016-08-02,2626422,RiceLive
2016-08-03,1164069,RiceLive
2016-08-04,3472955,RiceLive
2016-08-05,2024772,RiceLive
2016-08-06,1305661,RiceLive
2016-08-07,1046251,RiceLive
2016-08-08,0,RiceLive
2016-08-09,4764543,RiceLive
2016-08-10,0,RiceLive
2016-08-11,2388312,RiceLive
2016-08-12,2692837,RiceLive
2016-08-13,3534877,RiceLive
2016-08-14,1865710,RiceLive
2016-08-15,0,RiceLive
2016-08-16,3127767,RiceLive
2016-07-17,178952,FunForLouis
2016-07-18,0,FunForLouis
2016-07-19,465456,FunForLouis
2016-07-20,163123,FunForLouis
2016-07-21,221737,FunForLouis
2016-07-22,164290,FunForLouis
2016-07-23,143585,FunForLouis
2016-07-24,147995,FunForLouis
2016-07-25,0,FunForLouis
2016-07-26,235764,FunForLouis
2016-07-27,87538,FunForLouis
2016-07-28,117447,FunForLouis
2016-07-29,82922,FunForLouis
2016-07-30,107458,FunForLouis
2016-07-31,76908,FunForLouis
2016-08-01,0,FunForLouis
2016-08-02,247321,FunForLouis
2016-08-03,149549,FunForLouis
2016-08-04,82268,FunForLouis
2016-08-05,165572,FunForLouis
2016-08-06,88520,FunForLouis
2016-08-07,126775,FunForLouis
2016-08-08,0,FunForLouis
2016-08-09,165238,FunForLouis
2016-08-10,191115,FunForLouis
2016-08-11,250454,FunForLouis
2016-08-12,238393,FunForLouis
2016-08-13,266770,FunForLouis
2016-08-14,286256,FunForLouis
2016-08-15,0,FunForLouis
2016-08-16,769990,FunForLouis
2016-08-17,392586,FunForLouis
2016-08-18,616637,FunForLouis
2016-08-19,986334,FunForLouis
2016-08-20,649436,FunForLouis
2016-08-21,457950,FunForLouis
2016-08-22,392019,FunForLouis
2016-08-23,326461,FunForLouis
2016-08-24,288040,FunForLouis
2016-08-25,217834,FunForLouis
2016-08-26,79993,FunForLouis
2016-08-27,207723,FunForLouis
2016-08-28,251044,FunForLouis
2016-08-29,0,FunForLouis
2016-08-30,669872,FunForLouis
2016-08-31,256056,FunForLouis
2016-09-01,180451,FunForLouis
2016-09-02,164763,FunForLouis
2016-09-03,145998,FunForLouis
2016-09-04,0,FunForLouis
2016-09-05,180961,FunForLouis
2016-09-06,364116,FunForLouis
2016-09-07,144936,FunForLouis
2016-09-08,134028,FunForLouis
2016-09-09,139934,FunForLouis
2016-09-10,109441,FunForLouis
2016-09-11,129641,FunForLouis
2016-09-12,132081,FunForLouis
2016-09-13,89127,FunForLouis
2016-09-14,114656,FunForLouis
2016-09-15,0,FunForLouis
2016-09-16,214786,FunForLouis
2016-09-17,109988,FunForLouis
2017-02-19,265667,JonTronShow
2017-02-20,276660,JonTronShow
2017-02-21,275483,JonTronShow
2017-02-22,241412,JonTronShow
2017-02-23,231906,JonTronShow
2017-02-24,236358,JonTronShow
2017-02-25,1148659,JonTronShow
2017-02-26,0,JonTronShow
2017-02-27,1568863,JonTronShow
2017-02-28,365238,JonTronShow
2017-03-01,335584,JonTronShow
2017-03-02,303156,JonTronShow
2017-03-03,527299,JonTronShow
2017-03-04,0,JonTronShow
2017-03-05,291992,JonTronShow
2017-03-06,293601,JonTronShow
2017-03-07,243960,JonTronShow
2017-03-08,227576,JonTronShow
2017-03-09,222229,JonTronShow
2017-03-10,212864,JonTronShow
2017-03-11,227602,JonTronShow
2017-03-12,248853,JonTronShow
2017-03-13,261759,JonTronShow
2017-03-14,277131,JonTronShow
2017-03-15,284919,JonTronShow
2017-03-16,284088,JonTronShow
2017-03-17,265530,JonTronShow
2017-03-18,-2459010,JonTronShow
2017-03-19,267406,JonTronShow
2017-03-20,275060,JonTronShow
2017-03-21,250361,JonTronShow
2017-03-22,242391,JonTronShow
2017-03-23,234856,JonTronShow
2017-03-24,528034,JonTronShow
2017-03-25,305702,JonTronShow
2017-03-26,288089,JonTronShow
2017-03-27,0,JonTronShow
2017-03-28,237096,JonTronShow
2017-03-29,226107,JonTronShow
2017-03-30,223053,JonTronShow
2017-03-31,215861,JonTronShow
2017-04-01,220483,JonTronShow
2017-04-02,236545,JonTronShow
2017-04-03,239512,JonTronShow
2017-04-04,413027,JonTronShow
2017-04-05,0,JonTronShow
2017-04-06,200030,JonTronShow
2017-04-07,190438,JonTronShow
2017-04-08,422023,JonTronShow
2017-04-09,0,JonTronShow
2017-04-10,231571,JonTronShow
2017-04-11,207516,JonTronShow
2017-04-12,198989,JonTronShow
2017-04-13,202400,JonTronShow
2017-04-14,421500,JonTronShow
2017-04-15,219941,JonTronShow
2017-04-16,0,JonTronShow
2017-04-17,224528,JonTronShow
2017-04-18,219138,JonTronShow
2017-04-19,190959,JonTronShow
2017-03-03,2808390,H3H3Productions
2017-03-04,0,H3H3Productions
2017-03-05,1902956,H3H3Productions
2017-03-06,2734532,H3H3Productions
2017-03-07,773984,H3H3Productions
2017-03-08,0,H3H3Productions
2017-03-09,2210170,H3H3Productions
2017-03-10,1338717,H3H3Productions
2017-03-11,901616,H3H3Productions
2017-03-12,1982777,H3H3Productions
2017-03-13,1712046,H3H3Productions
2017-03-14,1035716,H3H3Productions
2017-03-15,1483901,H3H3Productions
2017-03-16,1191438,H3H3Productions
2017-03-17,2313451,H3H3Productions
2017-03-18,1517959,H3H3Productions
2017-03-19,1086689,H3H3Productions
2017-03-20,971768,H3H3Productions
2017-03-21,773543,H3H3Productions
2017-03-22,3133844,H3H3Productions
2017-03-23,0,H3H3Productions
2017-03-24,2348795,H3H3Productions
2017-03-25,1254459,H3H3Productions
2017-03-26,2154894,H3H3Productions
2017-03-27,0,H3H3Productions
2017-03-28,1511475,H3H3Productions
2017-03-29,2456336,H3H3Productions
2017-03-30,1309258,H3H3Productions
2017-03-31,963119,H3H3Productions
2017-04-01,1498767,H3H3Productions
2017-04-02,2379201,H3H3Productions
2017-04-03,2407688,H3H3Productions
2017-04-04,3404358,H3H3Productions
2017-04-05,0,H3H3Productions
2017-04-06,727929,H3H3Productions
2017-04-07,646621,H3H3Productions
2017-04-08,1218170,H3H3Productions
2017-04-09,0,H3H3Productions
2017-04-10,1853560,H3H3Productions
2017-04-11,1476002,H3H3Productions
2017-04-12,780076,H3H3Productions
2017-04-13,1801085,H3H3Productions
2017-04-14,2350858,H3H3Productions
2017-04-15,1909051,H3H3Productions
2017-04-16,0,H3H3Productions
2017-04-17,1613119,H3H3Productions
2017-04-18,1249894,H3H3Productions
2017-04-19,950142,H3H3Productions
2017-04-20,2137784,H3H3Productions
2017-04-21,1693860,H3H3Productions
2017-04-22,1948293,H3H3Productions
2017-04-23,0,H3H3Productions
2017-04-24,0,H3H3Productions
2017-04-25,948287,H3H3Productions
2017-04-26,3738605,H3H3Productions
2017-04-27,912628,H3H3Productions
2017-04-28,861201,H3H3Productions
2017-04-29,2317482,H3H3Productions
2017-04-30,1935744,H3H3Productions
2017-05-01,0,H3H3Productions
2017-05-02,1320899,H3H3Productions
2017-05-03,854229,H3H3Productions
2017-03-22,479686,DaddyoFive
2017-03-23,517849,DaddyoFive
2017-03-24,972992,DaddyoFive
2017-03-25,509261,DaddyoFive
2017-03-26,556150,DaddyoFive
2017-03-27,0,DaddyoFive
2017-03-28,504575,DaddyoFive
2017-03-29,481051,DaddyoFive
2017-03-30,412803,DaddyoFive
2017-03-31,594329,DaddyoFive
2017-04-01,577991,DaddyoFive
2017-04-02,588534,DaddyoFive
2017-04-03,635119,DaddyoFive
2017-04-04,562995,DaddyoFive
2017-04-05,481274,DaddyoFive
2017-04-06,459850,DaddyoFive
2017-04-07,418326,DaddyoFive
2017-04-08,1200892,DaddyoFive
2017-04-09,0,DaddyoFive
2017-04-10,809114,DaddyoFive
2017-04-11,600298,DaddyoFive
2017-04-12,695693,DaddyoFive
2017-04-13,673013,DaddyoFive
2017-04-14,1313401,DaddyoFive
2017-04-15,670459,DaddyoFive
2017-04-16,0,DaddyoFive
2017-04-17,727166,DaddyoFive
2017-04-18,1077917,DaddyoFive
2017-04-19,-3014234,DaddyoFive
2017-04-20,-173202897,DaddyoFive
2017-04-21,340256,DaddyoFive
2017-04-22,220175,DaddyoFive
2017-04-23,-801643,DaddyoFive
2017-04-24,0,DaddyoFive
2017-04-25,283899,DaddyoFive
2017-04-26,322321,DaddyoFive
2017-04-27,143068,DaddyoFive
2017-04-28,92817,DaddyoFive
2017-04-29,78139,DaddyoFive
2017-04-30,64316,DaddyoFive
2017-05-01,54979,DaddyoFive
2017-05-02,104896,DaddyoFive
2017-05-03,497138,DaddyoFive
2017-05-04,656231,DaddyoFive
2017-05-05,356696,DaddyoFive
2017-05-06,210842,DaddyoFive
2017-05-07,134794,DaddyoFive
2017-05-08,112760,DaddyoFive
2017-05-09,80677,DaddyoFive
2017-05-10,58266,DaddyoFive
2017-05-11,47130,DaddyoFive
2017-05-12,44469,DaddyoFive
2017-05-13,45135,DaddyoFive
2017-05-14,35698,DaddyoFive
